id,vin,make,model,mileage,year,price,zip code,created date,updated date
522,64ecfa22-5d6e-4ced-b3a4-fad74a496276,Heidt,Desirae,93731,1979,151866.29,735,2020-05-21,2020-05-30
523,fb9f9489-c254-4431-b743-d1f328179f04,Baudin,Lenna,30215,2013,683839.49,34,2020-04-04,2020-04-17
524,43bef707-2db0-4e93-a0a9-3a409f0226a9,Stefa,Ethel,19767,1925,541591.52,363,2020-06-07,2020-05-27
525,23c23347-2f89-4b0f-b939-52764f251d85,Brady,Marguerite,8358,1906,936049.62,388,2020-06-20,2020-01-09
526,518ec616-6459-4618-aa24-33f046fbae0d,Lubin,Lynea,51324,1961,380886.65,47,2020-02-27,2020-01-09
527,66922ae3-3826-4656-9acc-26b0188ad929,Vorster,Felice,86269,1960,842647.42,801,2020-01-10,2020-04-29
528,cd17a8ba-0dd3-433f-93ea-cc77a3a44af0,Han,Mamie,39460,1935,285223.81,375,2020-03-03,2020-04-10
529,62ffd3d7-9eb8-4f97-af92-d3b753b1ed98,Goddard,Ottilie,74361,1951,985654.54,681,2020-05-09,2020-01-22
530,0e72446a-6fda-4705-8d27-5c0a44c6de15,Etom,Paola,88591,1965,607136.65,138,2020-01-13,2020-02-23
531,6eb3b8ff-3f65-4ed0-817c-947b255e6544,Ortrude,Mildrid,26936,1968,26131.65,244,2020-04-23,2020-03-03
532,d31de8da-e984-4464-a62a-bac5710ab977,Dearborn,Daryl,44936,1959,917115.72,742,2020-04-06,2020-03-30
533,ccd8e09a-4776-475b-9239-198d682d6eb3,Lipson,Sandie,61525,2010,734661.12,234,2020-05-05,2020-01-02
534,856be9ef-fec2-41d7-9489-4dbd2b7a69b9,Laverne,Dianemarie,47962,1906,127612.44,532,2020-04-10,2020-05-21
535,956778af-87df-457e-9892-9abf63426fe7,Rebecka,Lucille,51838,1921,113358.27,613,2020-06-20,2020-05-28
536,e9d663d8-6318-4853-827f-77d3b2fb8a0b,Federica,Cherilyn,2988,1952,450103.21,120,2020-05-26,2020-01-12
537,3714b21d-3e05-45bd-889b-e8abd0fbcbba,Sandye,Marita,93412,1997,296401.76,401,2020-05-29,2020-01-17
538,aa446199-e3ab-47f2-8305-642768db4500,Toor,Katleen,75355,1980,927889.45,126,2020-03-02,2020-02-12
539,668b1962-f607-4d96-915c-b3daa8ab075e,Trey,Reeba,78997,1934,151137.83,26,2020-02-03,2020-04-02
540,a1d1bf63-54d9-4aa8-8085-fc5dcc643bc9,Sholley,Bernardine,46832,1918,284536.78,521,2020-02-16,2020-04-30
541,fe6db557-f76f-4059-8e25-7a5f0028748b,Wallis,Albertina,36143,2013,196664.57,337,2020-06-15,2020-02-20
542,5d4a1c0b-6112-445b-8bac-3c410b314308,Rogerio,Olivette,59372,1992,385460.69,303,2020-02-18,2020-03-22
543,c72c4813-fc32-4c6b-ba9e-8d8587438f23,Bahr,Gretal,51558,1979,773286.86,226,2020-03-14,2020-02-25
544,ac31cce7-4f03-4778-8324-c02907e69d80,Thema,Perry,51139,1993,509241.24,996,2020-02-02,2020-02-08
545,9afad238-4b63-45fb-9ea1-e04ef9a44804,Elisha,Tamqrah,82597,1925,857244.69,865,2020-04-13,2020-06-08
546,6b1b51bc-ec32-4634-8ad6-39779918db05,Strephon,Donnie,32858,1989,25548.73,874,2020-01-27,2020-02-23
547,703b684e-c22c-4ff9-8702-cfb2a0dd90c5,Brenn,Cherrita,50610,1944,922547.53,728,2020-05-17,2020-04-11
548,f31cb872-b468-4a53-b3d0-049c3dd942af,Federica,Pollyanna,20455,1970,698908.62,354,2020-05-16,2020-03-15
549,078ecbfc-71a1-4789-b783-020204631da6,Vary,Dione,26990,2011,321401.04,954,2020-02-24,2020-02-11
550,7c571938-9d58-45f1-8c22-bf08b376088a,Christal,Mallory,24288,1996,255932.34,542,2020-03-03,2020-03-15
551,58e062e6-4414-48a0-a40a-fbcddb908238,Japeth,Rosene,68488,1902,837299.21,118,2020-04-21,2020-05-22
552,9f1189b8-2867-4622-9f62-9c1286251030,Rosalba,Yvonne,33589,2004,767274.58,971,2020-05-28,2020-03-28
553,66900cdb-e907-49f2-8229-31ae1c6008c1,Baudin,Ingrid,73276,1939,71672.13,71,2020-06-07,2020-04-30
554,f0321277-33a4-4584-9d6a-cf3aedfd5d51,Thornburg,Deedee,16381,1996,91748.51,931,2020-02-23,2020-02-01
555,8024936a-c927-4ffd-a4a7-6ef3ef6eda27,Diann,Paule,54380,1972,179334.6,626,2020-02-24,2020-04-30
556,41852d0a-644e-4852-8e89-dee169cb20c2,Lay,Pollyanna,83579,1952,992419.56,175,2020-06-22,2020-01-21
557,253f0e9d-d53c-40d2-ab93-76982ed4b05b,Dichy,Courtnay,39663,1967,777377.79,934,2020-06-07,2020-02-15
558,0aeb337e-e4b3-44d0-af1b-264667681774,Sidonius,Diena,73223,1934,246436.62,400,2020-02-11,2020-04-20
559,c08db031-d4ae-42ea-b9b7-bde438b11374,Lia,Nanete,26570,1991,19712.91,169,2020-01-26,2020-06-16
560,789c8184-a257-4789-b487-daa3a40f561e,Curren,Maud,88403,1987,29408.66,758,2020-05-11,2020-01-09
561,2f8e0780-0b04-4a84-91ee-621b4d2c977e,Gabrielli,Wilma,27792,1928,776769.29,830,2020-03-17,2020-05-04
562,6555e33e-364d-4b92-980d-3486dd8d6e40,Natica,Aubrie,53423,1953,200068.02,859,2020-01-27,2020-01-03
563,c702449b-46ba-453f-99c9-94b21c2f25f6,Arvo,Bobbi,55194,2003,466069.88,662,2020-03-19,2020-05-08
564,9cd49b8d-fc7c-4144-9fe3-57be2711509b,Noam,Kirstin,91256,1911,638779.96,961,2020-06-09,2020-06-11
565,2b7bd5fc-4263-4b67-8f93-3c3bcc53bb9b,Pillsbury,Celestyna,47444,1956,497372.73,694,2020-02-24,2020-04-25
566,7ca5ec33-a651-4b4b-949d-4b41b937ce1b,Pitt,Genovera,56773,1903,610729.39,148,2020-05-24,2020-05-24
567,0f3d1071-8014-4cb2-8718-ac2f674b6bf1,Trace,Mellicent,70075,1998,906763.54,554,2020-03-25,2020-01-27
568,d90921df-b035-4c1f-9625-8a715e0908ff,Hieronymus,Jobi,43345,2019,122417.44,218,2020-06-21,2020-06-06
569,bc2eeaca-b814-44c1-a483-c484ce096fd0,Erskine,Tori,80348,1957,25186.91,958,2020-05-21,2020-03-27
570,fa2992a9-0447-4853-8fd0-180d7c10c1c1,Regan,Gusty,53380,1912,132380.73,102,2020-04-08,2020-06-14
571,d13f3e06-167c-4781-b126-8a4707825622,Karylin,Blake,27161,1992,937336.78,747,2020-06-05,2020-04-16
572,1fbb35eb-2c52-440e-b049-1dccafd0c6af,Vivle,Rhoda,93909,1981,637611.55,114,2020-02-26,2020-02-19
573,b02b05f2-a3b9-4846-9a44-95a99d706130,Kylander,Shaylyn,61929,1926,818334.32,380,2020-01-08,2020-04-14
574,e5aebef7-5512-4735-83a9-c1a8e5490116,Iaverne,Corly,16048,2005,932291.93,495,2020-02-16,2020-01-17
575,c9dd13e0-77ea-440e-bb5a-3330e1f520cb,Truc,Fanchon,33374,1912,457375,358,2020-03-28,2020-02-21
576,05a91171-3994-4c48-a323-4392a176d58c,Iphlgenia,Cecile,96084,1978,909089.1,151,2020-05-15,2020-04-08
577,b912b178-248e-4077-9ef2-2876c2412698,Susannah,Danny,97455,1955,654761.86,58,2020-01-13,2020-06-18
578,3073da09-25ba-4042-af28-f72e83ac71f3,Bakerman,Louella,83193,1951,423943.07,785,2020-04-27,2020-04-24
579,5e7ad035-1212-49af-936f-9394b9a9a6f6,Gilbertson,Jacquetta,20398,1981,509072.36,776,2020-03-22,2020-01-31
580,d498f8be-f2ac-49d0-b607-03b5bcdbbec2,Hebner,Dorene,36988,1977,819338.75,445,2020-02-01,2020-03-08
581,188a1294-e09f-4aeb-a876-95f10773e61f,Avi,Clo,68621,1991,546791.59,13,2020-06-05,2020-05-13
582,87eeb4f5-521f-4e91-b4ea-469074141aab,Regan,Dorothy,43333,1940,732309.45,136,2020-02-21,2020-02-25
583,cd288058-7c3d-4413-bf54-cf863943d089,Screens,Zaria,64178,2012,976472.86,681,2020-05-31,2020-01-11
584,fc3c11a0-71e2-4e12-82d1-63de8c9b6048,Silvan,Georgina,91035,2002,416308.49,747,2020-01-14,2020-05-29
585,bf4ffece-fe77-45b9-b477-7162f8f3fdb0,Tyson,Ezmeralda,57582,1945,652040.45,45,2020-01-17,2020-01-18
586,7ea88e5d-eb13-45e2-b37d-05317a23cf1f,Daniele,Olivette,16969,2007,549437.84,91,2020-04-13,2020-01-19
587,82f3544d-a5e7-43a5-9eb6-7bad1d16c12b,Baudin,Ninnetta,13508,1981,654108.71,409,2020-02-06,2020-06-20
588,d2481586-1848-42f2-8f7a-4459b9f939d3,Margarete,Blinni,58449,2002,90758.29,420,2020-05-12,2020-01-11
589,13c57789-eae2-4fbb-bcd1-758802b09142,Garek,Abbie,86422,1979,629535.7,113,2020-04-12,2020-06-22
590,0547ab53-3711-4d12-93a8-945da881b137,Bonucci,Jessy,99934,1963,186287.73,891,2020-01-31,2020-03-30
591,18094ee8-b22c-4b65-b6bf-ecf86b9f2688,Tound,Rhea,26335,1932,594424.96,969,2020-02-06,2020-02-28
592,5bab50b9-a659-47f9-9df4-3eb585fa51f4,Pozzy,Gabi,56595,1970,325962.03,809,2020-01-30,2020-06-07
593,8c52c049-caf5-42ad-8848-428cf2ca7e39,Bettine,Joleen,31337,1948,531554.12,453,2020-01-25,2020-04-08
594,723a6f84-7d9a-4240-a8c6-fb099652f764,Rillings,Caryl,34846,1972,804182.46,957,2020-04-16,2020-02-28
595,e7f36854-cefd-4ed5-8e97-6b6d8547c49e,Faro,Felice,67649,1918,292500.16,334,2020-05-21,2020-04-06
596,9723f11c-8490-4adc-8c37-520108e629f3,Thema,Cindelyn,90006,1964,400213.77,547,2020-06-23,2020-02-21
597,afebaca2-120f-47a1-a176-447ec0fed2b5,Palocz,Emma,37618,1938,318626.5,315,2020-03-06,2020-04-10
598,d333ff3c-3d4b-4bce-83ba-d51356810a82,Harday,Rivalee,20731,1982,569333.96,76,2020-03-22,2020-02-18
599,a58e4aa8-7015-4606-a495-bd6d73336d41,Stover,Dode,21531,1920,701660.28,512,2020-06-17,2020-01-17
600,87f9b926-d6a9-40d9-b9ed-457862f89f21,Dyche,Dolli,9399,1977,618332.81,574,2020-02-23,2020-05-28
601,e80494fe-2825-4f31-8d2a-726b6788f5e3,Tacye,Cyndie,86407,1926,237868.18,334,2020-02-06,2020-01-01
602,0f24d7ff-2a09-4239-a193-651c3fb1415e,Lilybelle,Sybille,31009,1915,877309.67,925,2020-06-22,2020-04-06
603,668a000c-fa4d-4179-aed7-dabf8c1254f9,Atonsah,Jobi,80816,1922,896987.61,731,2020-05-11,2020-01-12
604,b17d1cc3-0d6f-4852-b1dc-a459e1431760,Parette,Lulita,17418,2014,58636.33,176,2020-05-26,2020-06-04
605,f1d1b729-14d5-46b6-af61-69858c946fc4,Urias,Myrtice,474,2016,257837.43,770,2020-03-28,2020-02-16
606,9bd637fa-2f62-4649-b2c9-90e4cdfde005,Isidore,Albertina,6089,2012,626254.63,974,2020-04-18,2020-03-08
607,56955fac-67eb-48f0-ad6f-e7d3ed297910,Felecia,Camile,69866,1977,933228.18,427,2020-05-16,2020-01-11
608,3eb544a8-bea4-4af6-ab77-18aed6b91437,Izaak,Nonnah,20500,1968,532311.87,544,2020-01-18,2020-05-08
609,96ba1c5b-ec97-4fff-ba77-4122eaff4e6f,Middleton,Nannie,33197,1920,484479.12,886,2020-03-02,2020-06-15
610,d880443c-5216-423c-a0b0-84bbcfe0345a,Vastah,Nollie,71202,2015,826873.66,85,2020-02-23,2020-05-02
611,023eac47-16f2-49e5-b5ba-9bee97c76dcb,Dulciana,Gabriellia,10181,1936,818816.17,522,2020-04-10,2020-03-17
612,04685a20-c213-48be-a75b-01106743bfd4,Erb,Priscilla,88517,1921,360506.29,206,2020-04-03,2020-05-11
613,c6165f12-dd46-4d1f-805b-0f90d7652649,Colleen,Ethel,22061,1968,99101.79,999,2020-04-27,2020-04-29
614,69cc09e7-9565-4ebb-b137-ae2aa1f7bbe1,Katrine,Feliza,72710,2008,743746.91,616,2020-03-03,2020-03-26
615,bb2d7818-f0ff-46b4-83d9-f847ed26c7f9,Teddman,Rori,40539,1962,221434.38,636,2020-01-10,2020-03-25
616,872225e3-1fe4-47d3-b5ac-438dc3f6bda6,Teddman,Theodora,28857,1995,823769.41,592,2020-02-15,2020-02-16
617,a2872aaf-270b-469d-92f6-fb803871a8a1,Lail,Ada,63560,1921,419004.24,599,2020-06-16,2020-06-06
618,4d1fb759-b857-4489-bf83-60511c0f8ad3,Gaal,Danny,76178,2011,146398.48,306,2020-01-16,2020-04-28
619,5a9a568b-af39-442e-9cd4-ddbb70660a4d,Fadiman,Bettine,71063,1997,659966.61,96,2020-06-11,2020-03-17
620,e01e3f6d-7fc5-429f-9dfe-8344a7159a52,Havens,Nanete,21094,1925,337495.65,831,2020-06-22,2020-06-01
621,47769d2c-3507-4f55-948e-b87ec2f919b5,Narton,Cherrita,29859,1932,128183.55,32,2020-02-16,2020-01-12
622,d84132e8-af77-4c59-b9aa-41540fbd051f,Jammal,Genevra,25025,1906,916752.1,818,2020-02-14,2020-01-16
623,eeeeba59-08f5-49b1-84f5-490d3d919677,Prober,Corry,63157,1955,346547.84,431,2020-03-16,2020-02-18
624,19320354-6c00-4eb2-8bb3-9e5c81b4e38c,Lea,Vita,21233,1995,402344.58,740,2020-04-20,2020-06-08
625,f584657c-9ec5-43d0-a34c-77c955e508aa,Winthorpe,Lorie,39804,1906,374334.64,459,2020-06-19,2020-01-06
626,f6262f9e-db5b-47a6-97f9-ca8dc677b6ae,Bashemeth,Christy,9053,1974,802644.45,948,2020-04-18,2020-06-01
627,e1acf8db-0252-4e27-8256-737d7aa6eb88,Yusuk,Edyth,68594,1912,225903.98,746,2020-02-05,2020-05-03
628,7983773d-d960-473a-b3f5-4c73f7e92ea8,Cordi,Eve,93944,1952,712857.19,5,2020-03-05,2020-05-29
629,097e4790-e817-4358-b8d9-73b95232a9fd,Eben,Valera,71670,1963,11926.25,300,2020-05-11,2020-05-29
630,d6dec5db-1f36-48d1-98af-5067000a5642,Arvo,Hettie,24909,1995,293861.76,281,2020-04-16,2020-02-25
631,4ecea017-23e3-496f-9d7f-cb8578c47d8b,Iphlgenia,Felice,44448,1974,142966.77,373,2020-05-17,2020-06-06
632,de8ab986-ce39-419c-9fcd-a9ddf0f530cf,Diogenes,Susette,32367,1914,23773.75,362,2020-05-12,2020-04-14
633,6f708151-6daf-4e04-9672-20a283eba739,Egbert,Eadie,70601,1969,536713.96,708,2020-01-27,2020-01-11
634,7ffaf969-ded6-49d7-b074-4052e066ea85,Emanuel,Ashlee,79577,1923,340276.61,938,2020-03-14,2020-04-14
635,32087136-e3d3-40c3-9276-8e8aecb6f018,Kylander,Dagmar,75992,1939,419416,202,2020-05-26,2020-01-12
636,8f621eb5-689b-4f8f-b70f-47c75d2b6711,Kolnick,Sybille,11074,1920,170849.14,336,2020-03-10,2020-04-05
637,ebc376eb-1bdd-43c3-8956-927548ae24a5,Brian,Cristine,17576,1963,329737.94,537,2020-02-08,2020-06-02
638,5e757c4b-58d5-4497-ab3e-bd20be4afc8d,McAdams,Selia,94578,1935,110015.28,104,2020-03-19,2020-02-16
639,bc75f403-9221-4f7e-9199-67f3f377909f,Jacqui,Roxane,41479,1927,993787.77,862,2020-04-05,2020-01-16
640,76685a08-bc86-4d3d-aa01-e8a41eb369cc,Martguerita,Brena,28171,2015,901826.95,617,2020-01-18,2020-02-27
641,c264b413-8756-4c09-ad5c-7b8427c3c71a,Ralfston,Kary,27799,2002,807842.46,990,2020-02-16,2020-06-09
642,ff8028b8-ac64-4f41-a9dc-4cd5425d28ae,Melleta,Ardeen,44205,2003,344322.54,349,2020-01-31,2020-04-21
643,cf08f17e-ce03-406a-a500-aabd45bcef09,Gemini,Fred,50730,2004,84444.72,349,2020-03-17,2020-05-11
644,16360cee-ed6f-4fba-b907-10cafe943ac5,Anyah,Darci,24867,1949,305777.73,106,2020-04-11,2020-04-12
645,ced3a95c-778a-4f77-86e2-a6d4d1d2cfc0,Posner,Inga,98672,1938,46612.27,391,2020-03-16,2020-06-05
646,966fc9ae-622d-41f4-81a8-b7a384575a7b,Ellord,Norine,44530,1976,990981.41,925,2020-06-18,2020-05-06
647,a53379b8-ac14-4e74-a217-4da1d22b85dd,Quinn,Bettine,49061,1933,59360.69,198,2020-03-27,2020-01-16
648,b8f69629-5695-42d9-90ab-0692293d9295,Schroth,Madalyn,1896,1947,760762.34,335,2020-01-02,2020-01-31
649,dfb0f7c7-e41e-45b4-86f6-045e71ae19da,Alabaster,Anica,74983,1995,179891.56,137,2020-05-30,2020-03-02
650,c0ec6823-9f75-484c-b7ad-1d6afe88bbd7,Clie,Gui,76356,1913,404963.51,512,2020-03-29,2020-01-29
651,20a3443b-4b26-4fb4-94cf-ffc0fa85e82e,Erich,Lelah,56536,1956,315955.77,333,2020-05-03,2020-02-13
652,5e6098a6-3341-45e5-aa78-aa54a0eca862,Sothena,Dorthy,13881,2006,758891.39,212,2020-02-06,2020-06-12
653,ac1f3c5f-f53d-4dcc-89e1-d1a8465538b4,Corilla,Tami,44269,1926,552561.3,375,2020-04-12,2020-04-08
654,43d9253c-be93-4953-bdd7-c98810667fd1,Wattenberg,Tierney,65778,1968,179951.96,483,2020-05-05,2020-03-05
655,c93dc1de-6469-4bab-b2c4-0309c7ef962e,Constancy,Brynna,64620,1974,578258.4,752,2020-02-08,2020-03-22
656,296bed9b-239b-4c0c-b764-177e573dae6a,Toni,Alex,95779,2018,829463.39,635,2020-03-29,2020-03-11
657,c68d4365-f8b7-4463-83a2-77d433a6745b,Edvard,Katuscha,37370,1995,290319.11,595,2020-04-17,2020-04-08
658,80b9391b-d472-46be-a48d-d8396c350f0a,Riordan,Janeczka,49721,1965,927837.91,546,2020-04-13,2020-04-28
659,0465c9ec-ab3e-4bd6-9f0e-35be33bab03f,Brodench,Kary,89881,1909,799673.27,410,2020-06-02,2020-06-09
660,575e31a2-c24a-42fd-929e-a8e898fe57d6,Muriel,Rani,26183,1994,207156.08,326,2020-05-31,2020-03-08
661,d550695e-926b-4e39-878c-0f91ebfabbda,Behre,Robinia,65243,1982,714044.11,496,2020-03-08,2020-01-31
662,5f63ce12-5b72-40eb-8897-dab9490548c4,Kussell,Arlina,65491,1997,889190.31,422,2020-06-05,2020-02-12
663,f290cdca-ceb4-449d-93ac-a970f3665d76,Shanley,Teriann,88653,1953,28264.04,365,2020-02-05,2020-03-13
664,dabf2f41-a570-4e10-b7a8-539ddb687326,Melan,Christy,32146,1932,199638.55,826,2020-06-09,2020-03-21
665,710c68d0-4828-4cb2-8f29-fed9cf820cef,Stover,Ann-Marie,63550,1970,446173.72,425,2020-04-17,2020-04-20
666,0c32d7fb-a0c5-4e4f-8291-9c3b3d8f1d5f,Ambrosia,Justinn,49317,1981,76121.94,724,2020-04-28,2020-02-26
667,674b624e-1daa-40e3-ba8f-841f9a98c594,Elephus,Sharai,34896,1930,44535.69,683,2020-02-02,2020-01-30
668,f32a88d1-2daf-4138-b859-4f8b269e94fe,Teryn,Kathi,93838,2019,790680.67,505,2020-05-03,2020-01-08
669,14f1debf-6185-4fda-8b1c-3a55955cd81b,Belanger,Valeda,82372,1978,415114.94,415,2020-01-24,2020-05-30
670,293bbb94-8636-42db-a8c6-b79e7899ffa8,Shaddock,Doro,8322,2004,28085.14,699,2020-04-07,2020-01-11
671,2783db29-65f5-4612-b1f3-7195f45734bd,Phaidra,Fina,96256,1910,999988.02,802,2020-05-22,2020-03-28
672,a94396f7-1872-4a27-b1dc-1fe5d31b8c3e,Michella,Hannis,30775,1994,806161.13,671,2020-06-10,2020-04-19
673,769543d2-8385-4412-94d1-6e71fd515ce7,Graig,Rosene,75107,1985,749062.92,842,2020-02-08,2020-05-26
674,514b5249-aa75-4e72-95bf-5255407c57e8,Klotz,Jsandye,89742,1950,283483.17,262,2020-05-13,2020-02-28
675,a82a5cd1-8a62-4506-a8f8-6d47bf3f9882,Wu,Marsiella,81552,1976,77012.03,606,2020-03-15,2020-06-08
676,2eede0d4-5ad7-461a-be49-cdc84b5cc2d1,Liebermann,Mildrid,17751,1942,64505.43,784,2020-05-19,2020-04-02
677,1d9015bb-f0df-494e-aa7b-64c314b4aaf7,Philipp,Fred,52002,1916,7363.32,889,2020-04-10,2020-05-24
678,4dc31b5b-5ed5-4200-813c-6a1d06092963,Lamoree,Elka,93859,1953,113033.3,383,2020-03-15,2020-05-07
679,a630e7fb-d944-4795-9419-0880aee9cb81,Ammann,Sean,56087,2012,89622.96,176,2020-04-10,2020-01-25
680,daa4c6f6-c854-4193-9599-b1cefcd95d61,Hillel,Katleen,70706,1929,829032.39,337,2020-01-14,2020-03-22
681,b4943726-fdd8-4fb0-8e78-345bd63a3d12,Erskine,Caressa,88931,1930,413473.99,351,2020-03-24,2020-05-09
682,456cd69d-3ef9-4761-83f9-90fcdf7f5036,Beniamino,Ericka,54250,1947,365764.15,471,2020-03-20,2020-02-07
683,f6bf8986-3297-46a7-848d-4506140f2de0,Lilybelle,Maud,9059,1978,207243.31,860,2020-04-10,2020-04-15
684,c86f1023-359a-4a39-b966-668bf26726b1,Delila,Maurene,73444,2008,529320.27,874,2020-05-31,2020-05-24
685,ff499df1-9046-4109-b1b6-de5b984621ef,Daveta,Juliane,45943,1932,10710.79,235,2020-04-18,2020-03-20
686,4582414c-d3b2-4729-a291-5a35be701d96,Ciro,Aryn,7892,1926,692212.7,810,2020-02-05,2020-01-17
687,7222261a-0780-4697-a381-15520c3608c1,Silvan,Cristine,31533,1947,611942.18,435,2020-02-09,2020-03-20
688,d8cce5b3-2028-485e-ae70-f53b5e306472,Boycey,Madalyn,31830,1957,615768.92,723,2020-04-09,2020-05-27
689,8da64f65-45a9-4783-a2e5-a427749748aa,Ochs,Kaia,95550,2015,33299.38,592,2020-05-20,2020-01-21
690,518c1b70-b82f-4a1a-aba1-099f0b4bd022,Natalia,Sissy,9477,1943,149263.59,804,2020-06-15,2020-04-08
691,750746df-53f8-4914-acb7-c2e2e098ca33,Eiser,Basia,13870,1928,981699.26,597,2020-04-19,2020-04-26
692,ece29d2b-5f3c-4085-9608-36eb3d4c3fab,Mintz,Alisha,25198,1902,234938.37,587,2020-02-03,2020-04-15
693,7c0e3c96-9dbf-4fa3-8ab3-e9b7c9bc6f94,Kaja,Riannon,2634,1948,471782.5,236,2020-01-06,2020-03-25
694,489d48d8-d0be-45cc-9b54-b291aa8d2be0,Pacorro,Josephine,48402,1910,349351.6,856,2020-01-11,2020-02-19
695,9fbee00b-8d23-4ee8-bd37-a3687cc9eee9,Mozelle,Heida,77859,1907,473006.26,380,2020-02-15,2020-06-10
696,3930cb44-48e0-47c8-a79e-adecfa76299d,Arvo,Sean,35549,1956,409049.95,502,2020-06-11,2020-06-20
697,3b925381-caab-4e1b-b4d6-ba5a5e9b243e,Mathilde,Hayley,77060,2014,244846.04,958,2020-02-02,2020-01-15
698,697ac0af-e6cd-4236-854e-33d45b068db0,Atcliffe,Chastity,13930,1968,499566.1,573,2020-04-03,2020-04-10
699,6ba6df9e-d9af-48cc-a898-aec9ea2d66e4,Carolin,Chandra,55542,1992,556547.07,311,2020-04-13,2020-05-27
700,02d70119-58f7-438a-b638-c1f9f3d98868,Milson,Tani,18055,1974,660085.26,86,2020-04-17,2020-02-24
701,d2678693-9251-44c1-99e6-11669460f868,Avi,Lacie,28734,1938,466617.32,617,2020-04-05,2020-06-22
702,8a6fab40-2384-4cf6-a703-577280477d23,Ashely,Frances,49764,1937,238574.2,793,2020-06-10,2020-05-27
703,1049ba69-0534-440b-9c2b-702426985e41,Halsey,Bee,19347,1981,431674.04,441,2020-04-28,2020-05-28
704,a2bd6461-2b48-4365-81b2-f217ac3e3b74,Olnee,Modestia,83059,1965,141005.26,895,2020-06-04,2020-03-13
705,7a34e6a5-c8b4-4877-8bbe-76244de37b5d,Rad,Glynnis,95463,1998,294720.51,234,2020-03-02,2020-02-08
706,91bb8856-c82c-4285-8e69-1591f008401f,Rocray,Merle,5789,2013,604220.09,612,2020-05-05,2020-04-28
707,a07d609d-d75e-44c9-8af5-895a6599149d,Colbert,Sadie,35167,1992,248027.09,220,2020-04-24,2020-03-29
708,cb68b4b5-c5f5-464a-ba47-846c360939f6,Bibi,Jasmina,43490,1922,312010.22,1000,2020-04-06,2020-02-10
709,f50ba5f5-d1b0-4583-815f-99df7a1699dd,Ferrell,Britni,1529,1995,802877.24,334,2020-03-05,2020-06-19
710,d8d0d808-50d0-4d90-ab98-05ad5a31a7d7,Winnick,Darlleen,56865,1942,152907.29,153,2020-05-05,2020-02-01
711,13a24313-1e77-4281-816f-46351ce5fe63,Ezar,Genevra,56885,1934,501788.35,277,2020-05-12,2020-02-19
712,78d424f0-e90b-496c-a097-161d08ebad69,Muriel,Johna,57769,1976,815401.59,870,2020-05-14,2020-05-29
713,f2254363-d7e2-4218-a059-f6f564729897,Therine,Wileen,56755,1900,370460.18,879,2020-03-20,2020-02-11
714,709a64c8-7e1c-46f5-9f93-673c87596589,Ioab,Candy,14695,1929,679078.71,365,2020-05-19,2020-01-03
715,d071957a-0327-46bb-9d19-8b7df70abc46,Kellby,Sibella,34593,2004,912166.57,390,2020-06-13,2020-01-17
716,33c1bda0-5300-42e8-b49f-33de43b73823,Bates,Ofilia,7765,2019,656741.82,557,2020-02-11,2020-06-13
717,bd98f8f8-52d7-4ab4-b4f0-b04bf8ac51d3,Merna,Hannis,87564,1995,817404.55,662,2020-03-12,2020-02-13
718,734a4d89-bcda-44d8-a9bd-8d29a3069555,Clywd,Mamie,61605,1930,433406.84,475,2020-04-03,2020-05-02
719,36d70f57-5c38-4cb7-988f-f070496d38c3,Colp,Mariele,7910,1984,837776.52,781,2020-05-10,2020-02-29
720,687cca57-07bb-4981-a638-39740bf9bf53,Woodberry,Alyssa,55821,1911,334453.96,597,2020-03-22,2020-02-02
721,123da111-b01b-4ccc-89f3-5105cd61c798,Gabrielli,Pierette,87027,1910,900272.91,612,2020-04-01,2020-04-07
722,c4b304f4-314b-485e-877b-eaa10dfe818f,Millda,Atlanta,14671,1953,37723.63,598,2020-05-20,2020-01-25
723,31219078-1192-4a79-815e-8da435245a8c,Boehike,Kathy,66667,1938,215322.99,270,2020-04-08,2020-05-18
724,2f29ad7a-8969-46b6-b0c5-5afe83758961,Sabella,Kirbee,22150,1998,842360.21,829,2020-04-01,2020-06-20
725,e5265ec1-c16f-4ba4-ad6c-0e42c5c27fe8,Uird,Drucie,19854,1958,298680.59,606,2020-03-29,2019-12-31
726,bff9c245-718f-4564-9783-8769b394508a,Tjon,Olivette,2482,1960,852865.67,764,2020-06-19,2020-02-11
727,a83eb65b-059d-4ce3-92a9-53e7f691b2ef,Gunn,Nonnah,31305,1963,887989,943,2020-05-19,2020-03-12
728,4c7105a7-46fb-4dae-9294-3bbbdb1f6895,O'Neill,Fernande,17226,1925,463615.4,597,2020-06-07,2020-02-12
729,eaf100bf-9b9a-44b0-9ef5-18a12af55c53,Warthman,Janis,87283,1942,747780.52,161,2020-05-06,2020-02-26
730,cedafb1c-6fbc-4c77-a600-e3cc08871488,Presber,Patricia,64227,1988,975461.76,320,2020-03-13,2020-04-03
731,26920a5d-0127-4ff4-9dcc-9d6a835ac373,Zuzana,Carree,52372,1973,371601.3,615,2020-03-18,2020-02-15
732,0db6001a-a21d-4365-839e-8789ee7dd722,Hunfredo,Annice,4498,1933,241861.56,205,2020-02-26,2020-01-22
733,b95f1ad0-67d5-4a0c-89f4-f611fc9426bb,Kronfeld,Kathi,96133,1967,125199.05,883,2020-02-06,2020-06-06
