uuid,vinNumber,makerName,modelName,mileage,year,price,zipCode,created,updated
4401,4a78af93-4cf7-4251-a50e-2a066c4956b8,Sholley,Lisette,52464,1979,604685.79,385,2020-05-30,2020-04-23
4402,28a8f4e1-98e6-4a9f-b557-e3c1d3b08fa7,Suzetta,Angelique,8640,1931,806374.67,746,2020-02-01,2020-01-19
4403,70ec0203-8a96-4efc-a8c4-0e30c9ed4c65,Radu,Kial,91963,1994,666156.52,817,2020-01-26,2020-05-29
4404,a040c756-fca3-4d3e-9268-872938517bb0,Nance,Ebonee,83155,2011,13096.29,484,2020-05-03,2020-04-02
4405,5d49c647-c1ac-4ae6-8c4d-d1e91f737a59,Ilka,Karlee,52874,1950,10283.27,154,2020-03-05,2020-05-16
4406,32882f99-ed40-4745-8a14-ca3a0007e216,Jacobah,Tersina,88850,1991,94946.82,852,2020-05-05,2020-01-26
4407,a4e74562-d971-41a1-91c2-ecdd9b07c3ed,Germann,Ardys,94861,1902,972152.52,377,2020-04-23,2020-03-23
4408,06c7d79d-d57c-4b0d-b14d-be7d1ffb9ac4,Damarra,Max,8933,1959,149989.45,462,2020-02-15,2020-05-12
4409,13dc13ac-a3a2-4121-9fbe-9c3a7e4bee8d,Suk,Shirlee,89359,1960,80144.27,600,2020-06-01,2020-03-31
4410,92b9fc8a-f4dd-40b6-b354-86de76603d6c,Sabella,Merci,27006,2007,450913.69,967,2020-02-21,2020-05-12
4411,a0d53dce-e950-48f7-96bb-c06d896132b7,Alcott,Annice,7892,1993,834926.77,530,2020-01-30,2020-06-12
4412,8efb2f98-6cdc-4f58-a38c-71e18e83df2b,Rosemary,Stacey,25031,1989,682908.26,756,2020-05-07,2020-05-30
4413,c14326af-e03f-4552-9c39-5cfa42cd7aa0,Pacorro,Kate,61824,1904,677027.78,336,2020-05-18,2020-01-18
4414,08739ab0-b7d1-4246-a3a0-20e2e6f24b66,Mintz,Ardenia,92581,1983,844266.4,166,2020-05-16,2020-04-21
4415,c8cfa7d0-299a-4cc0-9ab8-0da279d45612,Baudin,Margalo,54577,1900,747062.16,757,2020-04-26,2020-01-30
4416,83ea05bd-1617-4771-bcfd-6805750595b8,Haymes,Augustine,52144,1995,990654.48,347,2020-04-19,2020-05-03
4417,e803280e-6ee9-4c7f-bc65-21b3dc9bd0ab,Gregrory,Ofilia,66946,1987,858822.01,481,2020-01-19,2020-03-05
4418,94fe38d4-136e-431e-a9f3-bc19d66df120,Thilda,Leeanne,62322,1902,497605.48,408,2020-03-19,2020-01-15
4419,d393c6b3-e134-41f7-83b0-83e069efa8f8,Santoro,Kamilah,1107,1919,562593,50,2020-01-21,2020-06-23
4420,d72165f4-99de-447a-8ba1-76129bc1384f,Grayce,Aigneis,33030,1978,733274.06,199,2020-01-05,2020-05-30
4421,9b71cfbc-fb4e-4bab-b951-eecec7fba4ce,Gale,Belinda,59115,2003,265416.2,614,2020-04-29,2020-03-14
4422,6d7ff854-51ee-40f6-93bf-cfd06da275ef,Poppy,Cyndie,44670,1970,556633.57,586,2020-03-15,2020-01-09
4423,f1825cc9-054f-4e6a-9707-dddb5d128e5b,Wesle,Emma,83231,2013,574341.67,932,2020-03-06,2020-06-01
4424,94011889-31a7-41d7-8dc0-013645f0f0ee,Janene,Eolanda,2343,1964,472295.45,479,2020-04-04,2020-01-13
4425,096c0492-7e9d-4bf1-a320-3547d745cdbb,Marlie,Christal,88089,1937,436981.64,886,2020-05-22,2020-05-31
4426,c56fa787-6075-48cf-8436-a4d78bc1b2fa,Allys,Ronna,5094,1930,593025.47,654,2020-01-22,2020-02-13
4427,2869e34c-f359-4eee-9270-236116fdbb36,Carleen,Celisse,14206,1929,583214.99,84,2020-04-08,2020-05-30
4428,0ec8899d-1c79-4b48-bc82-be725567f4db,Deegan,Rhea,32908,1987,774481.24,848,2019-12-31,2020-04-02
4429,161dcce3-99b2-4f42-b994-2db09e2b35e1,Cimbura,Alejandra,19469,1930,805010.81,54,2020-01-02,2020-01-09
4430,8eb0378a-3dc2-4471-9423-0fb8c8467b50,Vilma,Jeanna,1155,1953,130510.3,262,2020-06-02,2020-02-14
4431,32d8e606-73f9-4a72-91ea-4b7b42233930,Cadmar,Darlleen,36874,1929,573542.04,729,2020-03-28,2020-02-29
4432,5c3a8423-6635-49ac-b7d9-30925efdd682,Honoria,Charmaine,85765,1958,747340.98,466,2020-05-22,2020-04-10
4433,13d8a511-acb0-457f-9b0e-bd68146d3e89,Orelee,Wanda,10090,1967,849420.99,492,2020-03-15,2020-04-25
4434,5f9d594f-7bf8-400b-8527-bd9552de9a12,Adlare,Lory,17460,1905,620014.56,429,2020-03-24,2020-05-31
4435,049e6bc0-508d-4a7f-9a2a-d8d2b75bed6b,Bigner,Shannah,4408,1976,300087.6,721,2020-05-23,2020-06-20
4436,a9429d1c-6aec-45e6-813b-25c81ca1fbef,Vastah,Helsa,41927,1912,496881.18,316,2020-03-24,2020-03-18
4437,e78acfa9-e559-40cf-9cf8-759e9d9651ee,Charmine,Chastity,59210,1963,192647.28,89,2020-05-08,2020-01-08
4438,5f8d4e19-b512-4f75-b379-2ef7e3b38e84,Kiersten,Lulita,31527,1954,45523,599,2020-02-26,2020-05-29
4439,3fb9058e-8146-46c9-a99c-e643336da58c,Bollay,Teddie,43972,1923,906452.3,492,2020-01-12,2020-02-09
4440,a643b113-1c80-4ed5-9e7f-ccf6296b2da3,Henrie,Kalina,67159,1982,179408.15,421,2020-03-03,2020-06-20
4441,14726207-c20c-4b6e-bf46-f66e9b95fbeb,Callista,Catrina,2135,1963,78161.72,424,2020-02-22,2020-05-08
4442,ca2d755a-c870-4839-8cd3-751696259f46,Sammons,Jan,37348,1946,649075.27,445,2020-04-17,2020-02-11
4443,f6601cef-220d-4fe5-ad6b-47fd05e63a4f,Vary,Meriel,25110,1989,621608.59,879,2020-02-24,2020-05-21
4444,48b3a729-b648-481c-8d4b-4b6eb311ba5b,Abernon,Paola,99209,1905,655786.36,795,2020-06-03,2020-05-14
4445,e0339bad-66ee-4926-8a14-de41a3cc55c7,Timon,Carol-Jean,93317,1901,468391.66,625,2020-04-22,2020-06-04
4446,391040d0-be60-45c7-8ab5-5818fa9c770b,Fabiola,Laure,59940,2013,125161.73,990,2020-02-09,2020-03-04
4447,31266357-ab9e-4355-9fd5-99c66b28c9c9,Richers,Lenna,82012,1906,954587.76,525,2020-01-20,2020-04-24
4448,7a85031b-d582-443a-b9f0-67e9d25dd3cc,Delacourt,Amara,4318,1953,156451.07,69,2020-03-29,2020-04-24
4449,4578efb4-240c-4d11-b4a5-b65eccfed881,Hieronymus,Chrystel,26204,1978,984359.2,764,2020-04-19,2020-05-25
4450,c820a09b-05af-4eee-a438-c381d30422b1,Nadia,Elyssa,7642,1967,325837.04,368,2020-06-17,2020-04-05
4451,d0ca2662-5568-4d56-9aa7-1e48e69b5a1f,Sikorski,Maye,83125,1902,18913.3,754,2020-02-10,2020-06-09
4452,2aecc194-4098-445d-9e46-94ff4597a2a8,Haldas,Mariann,64191,1944,77680.74,477,2020-04-06,2020-03-16
4453,03f4db23-4e76-4fb1-80c6-0b831324263d,Hunfredo,Maye,62066,1919,512022.33,485,2020-03-04,2020-01-22
4454,156dbdfd-8d87-4d0a-9d8b-cfe46f5df919,Melony,Corly,9464,1903,943550.27,523,2020-04-07,2020-05-06
4455,26fbcb16-0b55-4a69-b4ac-505a40b6d4ba,Wu,Marika,32901,1982,930735.41,175,2020-01-25,2020-04-08
4456,2699a23b-f408-4132-8640-f08c10fbc846,Brunell,Beth,49238,1923,951203.84,438,2020-01-03,2020-02-23
4457,5f16bab3-9731-4795-a70a-00d129c2f454,Gale,Rhoda,74503,1982,878094,928,2020-06-07,2020-04-21
4458,dadd42ed-0999-443d-9b96-151a8f318934,Dom,Shirlee,71184,1990,756968.51,324,2020-06-05,2020-04-01
4459,852438e7-66d5-4c45-8103-48732e2fecb5,Morehouse,Melodie,63542,1981,583507.06,501,2020-03-23,2020-01-31
4460,1ea36c44-2e68-4e36-961d-c460a6d6bb22,Darbie,Deane,43534,1911,81951,306,2020-04-24,2020-03-25
4461,6f382061-6b5b-4d24-9a48-8c79e59b32b6,Calhoun,Dolli,31666,2016,163919.44,485,2020-06-11,2020-02-09
4462,a1c37749-9607-4dd2-8d39-8ec7e5ac7bf2,Tayib,Mireielle,78506,2003,322550.85,246,2020-03-14,2020-04-04
4463,03e4d107-3b52-406f-9a1c-4d077fc253b7,My,Dorene,72578,1993,841032.39,581,2020-04-22,2020-05-26
4464,411ae096-1c24-459f-ac6a-2381e563b856,Sadowski,Sadie,4178,2002,785473.76,100,2020-04-24,2020-01-26
4465,6ff26fdf-56f4-456e-bf6a-2e5a623d495b,Seumas,Mallory,3887,2016,735395.04,214,2020-02-09,2020-05-02
4466,c0e8b213-3be4-4beb-98c5-d24f776bdf64,Delp,Loree,88624,1978,371373.35,522,2020-06-01,2020-06-14
4467,dbb9206f-88c3-4da9-b637-8eb9a493a558,Tomasina,Sashenka,22292,2015,119872.95,16,2020-01-25,2020-04-25
4468,f58b18a1-c9fc-4d6d-aacc-90864a7341bd,Mathilde,Tani,84989,2001,929725.92,12,2020-05-14,2020-03-30
4469,bfb5dc7a-d0f8-41c0-b027-2c64dff7ba2f,Turne,Cyb,25344,1906,349757.25,920,2020-02-08,2020-01-03
4470,fb1b824e-651d-405c-8854-8fda7f3c176d,Barney,Maye,41133,1972,622630.69,948,2020-01-11,2020-01-18
4471,d9f76612-2103-4f34-85f2-0f789aae9098,Lynn,Leontine,40160,1990,287163.3,528,2020-04-24,2020-06-20
4472,f51d9332-9edd-43d9-9da8-8f5a8a4f10c9,Niles,Millie,24872,1932,652086.88,81,2020-02-01,2020-01-10
4473,6876d700-2a81-4730-b590-92f2b0ed082f,Nunci,Tani,12914,1930,260033.91,596,2020-06-09,2020-04-14
4474,b55f2993-07ee-4c6c-94d8-30f6407b3b4b,Firmin,Isa,3205,1989,525125.69,811,2020-01-08,2020-02-08
4475,7dbbbd2a-bc79-449d-91c8-d3b50b830172,Couture,Eve,16778,1939,339539.83,905,2020-01-19,2020-03-27
4476,77e43aa2-ecbf-4cc5-9a1c-38c1ba48d23c,Artie,Nicoli,28220,1981,805085.96,62,2020-06-05,2020-04-23
4477,d2a1e9c7-e3fa-4275-9e9a-35520d5d412d,Richers,Michaelina,25562,2008,557927.55,322,2020-03-05,2020-01-01
4478,68984959-aec0-4681-977c-a39d6aaef90c,Shaddock,Marylou,40900,1927,805994.51,130,2020-04-30,2020-03-14
4479,554a468e-bb1b-4c6d-9fa5-741142014299,Dawkins,Ardys,67412,1921,577627,970,2020-01-30,2020-05-29
4480,27c37807-bd5e-49c0-96b6-49ae4aa62ca7,Pandolfi,Hettie,56061,2018,979150.05,763,2020-03-01,2020-03-23
4481,aff3a325-64fc-4316-b7ea-c629a10c84c9,Belanger,Cristine,24937,1993,405162.1,242,2020-03-22,2020-06-13
4482,7b16967f-bf5e-4605-b91b-02578464888b,Ciro,June,40303,1916,662605.8,71,2020-03-26,2020-01-24
4483,56023f80-599d-4785-95a3-c2c2c97eed29,Lipson,Sherrie,81460,2009,22904.71,190,2020-05-14,2020-02-18
4484,f9cff03a-4b97-47e9-8f38-4fd9edb81adf,Chesna,Wendi,98377,1974,550623.81,965,2020-02-01,2020-01-30
4485,c3f169e7-b74a-4cbc-a34a-3f98c9837122,Cath,Merry,48463,1914,619249.75,901,2020-06-15,2020-06-05
4486,14c78694-8cdb-4cbb-973a-32cdbacd5cbd,Alfons,Annora,24723,1932,340982.15,507,2020-01-27,2020-01-04
4487,95b51bda-786d-4fdc-92aa-17af5c8a8e4c,Brotherson,Lynnea,38941,1955,848835.97,782,2020-02-08,2020-02-11
4488,d339b590-1466-43fb-a5f3-1758e01cd024,Isidore,Genovera,99368,1964,431004.11,51,2020-01-18,2020-02-01
4489,fec893a2-3121-437a-8de6-bf39c336c26f,Egbert,Tarra,68472,1974,583864.18,595,2020-06-18,2020-05-08
4490,ed372421-ed4a-4d11-ad70-bf9d5c1528ee,Cullin,Netty,26711,1907,290532.89,376,2020-05-07,2020-05-19
4491,8282a0a3-67d6-48e2-b459-120d1f8a2b15,Fredi,Drucie,12313,1946,824499.5,792,2020-01-24,2020-02-26
4492,81c0ad00-2322-4f17-8e6c-e5e50f77aa1f,An,Edyth,61121,2015,702453.76,114,2020-02-12,2020-02-02
4493,d6182c12-9acc-4a96-8e75-ae0806e5ff80,Lowry,Fawne,24915,1993,627280.08,461,2020-03-30,2020-05-25
4494,22a1e3e7-c60d-434f-b775-0da70614c807,Dielu,Cacilie,70148,2002,181388.58,258,2020-01-15,2020-03-18
4495,6008683b-e51a-418a-bfa8-fc600bbb25d6,Chapland,Melanie,78411,1941,349661.61,570,2020-01-30,2020-02-24
4496,8730b0dc-3e99-474b-9eba-90b3db73c00c,Delp,Regina,26270,1988,655696.72,753,2020-05-15,2020-04-23
4497,090f01db-09f3-471c-8dd4-3f230453f67a,Earlie,Angelique,33257,1983,545828.08,203,2020-01-16,2020-04-23
4498,d9358067-4c0d-4a9d-a5b3-7e15ae54219f,Cimbura,Gabriellia,33785,1926,869880.09,244,2020-02-17,2020-05-14
4499,c3c1a9a0-5ca6-4dcd-8a18-2684ca322f25,Anselmi,Jordan,37752,2009,60817.95,221,2020-02-27,2020-05-15
4500,b41c008f-b7cf-499f-a8f3-dacec4b04d40,Hylan,Peri,17000,1947,900982.39,794,2020-04-14,2020-01-12
4501,5da9874b-02c5-450a-ac4f-3a4ac9dd1971,Bultman,Eve,36192,1980,374528.89,898,2020-04-15,2020-01-13
4502,809c47cb-4865-444d-b723-88f3310e3645,Judye,Bobbi,92296,1972,307423.19,966,2020-03-06,2020-03-27
4503,b7d914ef-3425-478d-8ab0-90d0004d8d0c,Anselmi,Carree,91826,1920,51519.66,369,2020-03-05,2020-04-18
4504,fe9f6911-273e-4533-9529-5755999b67f3,Brackely,Natka,86076,1974,837171.55,705,2020-05-04,2020-02-24
4505,34843b18-ca47-4070-a0d0-7e117226d9a7,Gilmour,Sadie,6810,1997,469274.89,898,2020-05-09,2020-02-02
4506,c97235a3-d46e-4c76-8b0d-9da4a1ea92db,Alarise,Chastity,7188,1990,886040.88,499,2020-03-01,2020-04-10
4507,cd6fb6ec-32e9-4986-bedb-ab6001f19249,Katrine,Farrah,7691,2005,519002.9,299,2020-01-07,2020-01-30
4508,7bbf3d68-c219-4eff-bf80-511b425276e5,Erminia,Kirbee,71780,1997,946050.64,653,2020-06-13,2020-02-12
4509,a5dce1b7-1f41-49c0-87c8-a1b438b43702,Junie,Tersina,64744,1908,756677.01,320,2020-06-18,2020-01-20
4510,748ea7af-32d0-4c3d-8ba1-b9b67d0bb37e,Dawkins,Lacie,73532,1915,83387.96,387,2020-03-03,2020-03-26
4511,a32c00f5-24f4-4807-aaad-b468fdd2ec77,Gaynor,Roz,68610,1922,130311.37,965,2020-01-23,2020-06-14
4512,4974aa7e-6164-4388-9aaf-f22dc8e2fbaf,Stav,Althea,60896,1902,431442.78,148,2020-05-22,2020-03-25
4513,adde2865-681c-4fb3-a07f-45c5536115ac,Deegan,Juliane,38708,1913,16114.93,821,2020-05-30,2020-01-28
4514,0ac2ea26-bfa0-47e0-8b35-e8818fa23f29,Buckler,Ariela,76687,1902,957056.12,739,2020-04-25,2020-02-18
4515,de94ce47-aaf2-4bdc-92ae-3466790b8643,Imelida,Inga,31949,1935,406473.02,991,2020-02-23,2020-06-12
4516,f25b19f8-40f3-4581-b912-afb362b61cec,Flita,Celisse,51361,1942,123226.66,149,2020-04-14,2020-01-21
4517,26242f41-a3a2-4559-b5cf-b0e5ca30731f,Tiffa,Jorry,86377,1948,561846.09,820,2020-05-14,2020-03-08
4518,7e0961a4-41a5-4e63-88cb-460b6d21ebe7,Whiffen,Shell,8066,1967,300515.91,675,2020-05-16,2020-01-28
4519,e7412215-8e10-489f-854f-1e72efd02e6c,Clywd,Charissa,61796,1942,3253,642,2020-06-21,2020-01-25
4520,cdff20a9-cefa-4b7a-9f06-d48af7e04d60,Iphlgenia,Heida,9276,1906,890090.75,600,2020-02-03,2020-05-20
4521,9e3ce852-ab94-48f7-8cc5-f5e4c8ea3a08,Raama,Stevana,29754,2009,960998.14,843,2020-01-17,2020-02-13
4522,f236d9d9-3423-416c-b910-7730802661bf,Genna,Deedee,74219,1964,82545.46,569,2020-02-24,2020-06-10
4523,9cd9682d-03cb-4bd1-a256-1c29bd3e708a,Therine,Merry,52045,2019,560453.81,501,2020-03-31,2020-06-15
4524,f8592e04-24d3-48fe-bd54-a474c619c577,Wooster,Blake,18889,1987,507943.44,678,2020-05-20,2020-03-11
4525,f970138f-9c73-4023-b761-92b09728d5db,Urias,Darci,11140,1931,52037.68,104,2020-01-23,2020-06-19
4526,381fccad-11fd-4d5f-a770-b65b6e7e8f52,Faust,Elyssa,87201,2007,932880.67,145,2020-05-06,2020-06-08
4527,64361e66-5384-44d6-b375-dffad9ace912,Dex,Rubie,11483,1938,721893.59,526,2020-04-17,2020-01-19
4528,9f0c554a-c921-4ca5-811d-d49769ae0276,Mott,Melodie,59447,1955,496556.52,792,2020-01-22,2020-01-14
4529,d0b1ae8d-1212-48d2-88cd-6a0da7cad801,Capello,Berta,82774,1973,493852.92,370,2020-04-17,2020-01-24
4530,703d175b-bcf9-4d97-b5fa-293c34c32d47,Bari,Marguerite,48502,1922,934766.78,182,2020-06-12,2020-02-20
4531,d1ab925a-086a-49e7-89b4-a1855f0a2f51,Erb,Bee,3708,1994,995565.25,383,2020-05-07,2020-06-12
4532,6a909931-c29c-48cd-9a3f-7fbaaa34830a,Winthorpe,Kathy,50457,2001,633519.34,774,2020-02-26,2020-02-02
4533,4fea488f-1d53-4ddb-9c74-9d5a5f77f7a2,Orelee,Susette,35123,1934,213948.31,953,2020-02-12,2020-06-09
4534,b816c77d-40f1-49e5-84d6-30513f749bb2,Allys,Jaime,59873,2011,3551.23,99,2020-01-07,2020-02-01
4535,15d70588-6012-4a0c-909b-1fcc5364e280,Georas,Concettina,47307,1906,528858.46,317,2020-01-11,2020-01-07
4536,df08824d-699a-415d-b5e0-22a6341e2a7a,Tannie,Esmeralda,91821,2000,794122.98,855,2020-01-17,2020-04-07
4537,344c59ad-cbda-498c-bf91-aee70193a3bd,Agle,Karolina,3636,1945,903221.01,744,2020-04-20,2020-05-06
4538,b9098655-8079-4928-88f8-e77a6478c41e,Nerita,Claudina,13599,1952,200997.21,355,2020-01-20,2020-02-02
4539,237358ce-ae43-4205-868a-664d15e09715,Timon,Nanete,58788,2018,86161.6,86,2020-05-21,2020-05-07
4540,a5ee6b4d-548e-4e03-b605-8072e0e9b1b2,Fleeta,Elsie,32403,2004,926679.23,124,2020-02-28,2020-01-04
4541,8a82822a-aab8-4b1e-ab96-d1d761455444,Kolnick,Jenilee,59426,2001,578331.02,938,2020-03-31,2020-02-21
4542,1bcc7f65-e323-47b5-8ede-bbb27ac14d13,Freddi,Ursulina,40821,1964,938838.06,289,2020-06-20,2020-04-08
4543,8baa8fb5-4c5e-47b4-b272-444199e3cf36,Cynar,Andeee,47453,1990,132822.04,14,2020-03-09,2020-06-20
4544,79728c41-90f7-4934-b5d4-39e86adc509e,Fax,Leeanne,30906,1905,496221.97,302,2020-04-25,2020-01-20
4545,ad18a211-2c6e-46c9-af16-b35f813f77fb,Kirbee,Augustine,40920,2019,272918.73,830,2020-03-22,2020-01-15
4546,dfd14b9a-d3b9-4077-b5ca-fc361333cd8f,Reidar,Cassandra,52079,1926,590743.84,85,2020-03-31,2020-03-08
4547,835ee6b0-4f96-4433-adf4-8d6cc25cd246,Aprile,Maurene,15922,1936,543474.35,983,2020-02-14,2020-02-10
4548,ca13b18f-df07-4fa7-aaea-d251d003d23b,Noam,Raquela,85806,1908,859301.98,469,2020-01-25,2020-01-08
4549,527c1f10-d09d-4070-a6d1-d2b4b42033c5,Blake,Ingrid,80249,1910,340078.23,397,2020-01-29,2020-02-13
4550,2d4d1ffa-e36a-4615-8e6e-94f0a6561cdd,Arne,Althea,57735,1933,144386.69,90,2020-06-07,2020-06-09
4551,b93d3806-8d1a-4524-9fb4-79bf3c5c8f66,Lutero,Korrie,91319,1948,568142.71,562,2020-03-11,2020-02-08
4552,99e2a03d-b1e8-448e-b1c4-023a562f59fe,Gaal,Carmela,60945,1916,939242.68,657,2020-02-28,2020-05-27
4553,b691f512-1442-4776-9589-560436e06168,Parette,Gilligan,34683,1934,664672.48,681,2020-01-13,2020-02-18
4554,f0c8a509-7f9c-4c31-af0d-f702375563d8,Jacobah,Alie,44742,1999,521562.4,178,2020-02-23,2020-04-12
4555,3a6f3a27-4bf1-48e7-88df-3af37025d149,Latini,Evita,14590,1963,607233.6,993,2020-03-28,2020-02-27
4556,60a8eefc-f9eb-4776-b83d-c914f6c0aa2b,Forrer,Gui,12271,1979,207847.94,422,2020-02-03,2020-04-24
4557,ccb31209-1d31-43b0-b30c-5f2a309abd74,Germann,Marguerite,12415,1933,715877.09,792,2020-06-06,2020-03-01
4558,b2fe3f80-d083-46a2-b11f-53de6a7f8c6c,Pauly,Zsa Zsa,54763,1942,19383.81,741,2020-06-13,2020-04-07
4559,8cfa9880-74b2-49b4-adb2-470e32933032,Justinn,Jaime,8870,1934,592242.26,382,2020-02-26,2020-02-29
4560,b6e45bd8-0568-4230-98b5-1bb0cf8a2bdb,Kaete,Calla,97151,1997,983511.35,293,2020-04-03,2020-04-04
4561,8921ef3f-ed24-4a46-a34e-87a96c53d507,Linskey,Janey,24769,1950,201092.57,506,2020-04-20,2020-04-20
4562,e6be6989-7ac6-407f-b1ac-0ef0f8edbdd6,Dreda,Neila,44065,1995,667171.42,796,2020-03-10,2020-02-26
4563,090c54ab-da70-4741-949e-61e31cd85c6c,Kalinda,Melodie,90680,1971,678472.55,798,2020-02-06,2020-04-18
4564,5daf9467-f68b-4f50-8988-e20d08951d97,Justinn,Oralee,33560,1990,439713.51,331,2020-05-20,2020-06-11
4565,8ed1ac32-ee12-4a2c-af5d-cbc64d3d5b3b,Henebry,Vanessa,33287,1903,339899.95,592,2020-03-15,2020-02-22
4566,6288d5ce-7d8e-4019-bb9d-c7748f4f9fa6,Barrus,Carmencita,12521,2000,156395.11,731,2020-05-25,2020-01-11
4567,7d4da9e0-bc89-4d74-89d1-33df1af73113,Oscar,Alameda,46112,1913,403206.16,681,2020-06-13,2020-06-14
4568,0867b89b-537b-4384-b39d-3b88359bad7d,Damarra,Clo,17622,2016,97331.3,852,2020-04-02,2020-02-19
4569,442b2ff1-632c-4e6e-aff9-3c9eb1f5bfb8,Amadas,Merle,85111,1927,67382.02,666,2020-06-10,2020-04-01
4570,b5bbfcf6-e889-42f9-9acb-405c07533355,Smitt,Caryl,3501,2002,256269.57,70,2020-04-25,2020-01-01
4571,d0901078-03cb-411c-8048-d5e01fb245da,Baylor,Kenna,62046,2010,738985.44,195,2020-01-03,2020-03-04
4572,9edd6143-21b8-414e-90dd-dedc214b0639,Rogerio,Celene,2049,2015,861589.02,540,2020-03-15,2020-02-23
4573,c8e7f227-714e-4b6d-8177-cdc4148259bf,Gino,Sophia,29516,1962,822057.07,766,2020-01-17,2020-02-17
4574,cc198a51-d428-4182-9367-60aa1df686cc,Goldina,Flory,1201,1991,348580.72,905,2020-06-05,2020-05-05
4575,af8977c2-f0b0-49d5-97e4-2b6c83af431e,Evvie,Cathyleen,43281,1913,715835.71,948,2020-03-16,2020-01-27
4576,e2d1e93f-3082-4f98-8709-453a53b007ba,Morehouse,Madalyn,26610,1965,750207.7,308,2020-01-29,2020-04-18
4577,9f80387e-10cf-470a-bae9-ddd2145dcad6,Candy,Merrie,64169,1928,856732.57,335,2020-01-30,2020-04-03
4578,660f57c8-b9a3-444e-ad50-29906df08c9f,Cornelia,Ofilia,46452,1971,526891.56,906,2020-03-27,2020-02-26
4579,8660fe6b-dc53-4003-b381-1330482775b2,Tybald,Lilith,92412,1900,242147.23,883,2020-03-19,2020-02-27
4580,44804a78-0a23-44ca-ace0-7d00ac6035ed,Monk,Carol-Jean,40672,1974,452329.27,536,2020-05-17,2020-04-21
4581,305e276e-5575-4502-ab12-045fd4d71b10,Crudden,Ursulina,41399,1997,609222.83,873,2020-06-22,2020-05-17
4582,c4fe6197-8a43-4b3c-8f9f-bef0d614d4c2,Rese,Marylou,70621,1915,434315.61,204,2020-03-28,2020-03-14
4583,6ba89876-d8d8-4f57-9857-02cc7e1521a6,Cath,Konstance,49193,1954,337139.93,469,2020-03-12,2020-05-11
4584,28c77313-f5a4-4334-b181-ebf210708e5c,Orpah,Monika,51043,1914,480613.27,792,2020-05-19,2020-02-26
4585,f95f77fe-2faa-4164-997b-3a525c072b2a,Denis,Barbi,10667,1997,715594.38,161,2020-05-08,2020-01-24
4586,408755e8-88fe-4854-9c3d-881a837f230e,Stefa,Marinna,20093,1925,45582.11,646,2020-02-29,2020-05-09
4587,9f708096-1ff3-4472-a579-1c6603ea1777,Taam,Merci,11054,2018,520311.21,238,2020-05-12,2020-06-16
4588,653cb054-dd58-4c58-a3ad-44c1359957c3,Ardeha,Ofilia,87388,2014,624413.26,63,2020-02-29,2020-03-19
4589,d31ebc58-05c1-4f5f-b84f-5e47ea3f8654,Maurine,Hollie,31160,1983,993934.32,71,2020-04-11,2020-04-18
4590,7f9925a0-ab22-4568-ba33-fe79990bcbb3,Cosenza,Sindee,98410,1991,857400.69,795,2020-05-19,2020-06-07
4591,bef81242-d659-49d7-b294-dc3d5f2ce101,Hazlett,Marnia,97240,1974,74052.67,887,2020-02-09,2020-01-13
4592,f15af732-da1c-4d64-b0dd-99181432b0b4,Milde,Lanae,45948,1992,465674.42,33,2020-05-31,2020-05-17
4593,b1239d0a-e0ee-4fea-adef-eae02309f12e,Niles,Clarice,88714,1908,631085.48,609,2020-04-04,2020-03-11
4594,0bb4eec7-59da-46c2-b48c-2153f5a5632d,Strephon,Anestassia,21933,1936,231511.79,823,2020-03-15,2020-03-21
4595,53c75f93-81b5-42c4-89cb-5d393fd3ad62,Dex,Stacey,44243,2019,63627.48,238,2020-01-23,2020-02-14
4596,b824ab87-d0f5-4f96-b456-3fbfe87c9d10,Odell,Roxane,15270,1934,925947.41,120,2020-03-01,2020-03-25
4597,74f71f60-896d-4ecd-a7df-243654859814,Dielu,Jackie,30859,1954,487460.69,361,2020-05-03,2020-02-20
4598,b9174926-9eb8-4d48-aa1f-cf8f5ec2c0e6,Krystle,Tamqrah,72598,1956,237278.51,78,2020-05-10,2020-06-23
4599,a1316275-662f-4660-a9c3-d2862b619359,Voletta,Ileana,4239,1948,32545.3,105,2020-02-21,2020-04-28
4600,04df4d4a-5e65-45e6-ba04-90753eb8c72e,Bevin,Corina,46713,2001,36356.34,677,2020-03-23,2020-04-14
4601,20a94d10-b961-43b7-9fe0-f3823a9d44d4,Uund,Caryl,28706,1929,519955.79,766,2020-01-25,2020-03-01
4602,d6822840-0372-4b74-819c-5611b669e564,Jaylene,Annecorinne,96486,1931,909504.62,884,2020-05-11,2020-05-25
4603,bf862fae-bdf5-41a7-b721-e6171f4a76dd,Armanda,Elyssa,45802,1983,752856.3,204,2020-05-06,2020-02-21
4604,f17e10b2-0a6a-4b18-9b45-cbf7cf05e3db,Kare,Marleah,5175,1995,809372.59,194,2020-02-29,2020-04-18
4605,5c7d8ee4-da1b-4651-9e34-03d8a5a09671,Gavrila,Hollie,80945,1992,472778.54,674,2020-05-16,2020-06-20
4606,42ba5d61-c21a-440f-a53d-4e8fb7e64c94,Clie,Roberta,29124,1944,233482.19,140,2020-04-08,2020-03-30
4607,3b1414ce-fe9f-45d1-90ab-49b28266c8c3,Ashok,Riannon,31273,1945,63055.93,661,2020-05-01,2020-04-27
